date,district_code,district,division,imd_actual_mm,gfs_rain_mm,gfs_point_count,gfs_point_coverage,gfs_coverage_status,ifs_hres_rain_mm,ifs_hres_point_count,ifs_hres_point_coverage,ifs_hres_coverage_status,aifs_rain_mm,aifs_point_count,aifs_point_coverage,aifs_coverage_status,synop_station_id,synop_station_distance_km,synop_cutoff_utc,synop_observation_time_utc,synop_age_hours,synop_temporal_status,synop_spatial_status,synop_air_temperature_c,synop_dew_point_temperature_c,synop_station_pressure_hpa,synop_mslp_hpa,synop_wind_direction_deg,synop_wind_speed_ms,synop_horizontal_visibility_km,synop_total_cloud_amount_oktas,synop_cloud_base_height_m,synop_present_weather_code,synop_past_weather_code,synop_past_weather_2_code,synop_pressure_tendency_characteristic_code,synop_pressure_tendency_change_hpa,synop_precipitation_amount_mm,synop_precipitation_period_hours,sample_point_count,spatial_coverage_status,common_coverage_status
2025-02-24,517,Shivamogga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,287.3880,2025-02-23T18:30:00+00:00,,,fail_no_prior_observation,fail_station_too_distant,,,,,,,,,,,,,,,,,5,fail,fail
2025-02-24,518,Tumakuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,93.0160,2025-02-23T18:30:00+00:00,,,fail_no_prior_observation,pass,,,,,,,,,,,,,,,,,5,fail,fail
2025-02-24,639,Chikkaballapura,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,72.3870,2025-02-23T18:30:00+00:00,,,fail_no_prior_observation,pass,,,,,,,,,,,,,,,,,5,fail,fail
2025-02-24,640,Ramanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,37.6660,2025-02-23T18:30:00+00:00,,,fail_no_prior_observation,pass,,,,,,,,,,,,,,,,,5,fail,fail
2025-02-24,641,Yadgir,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,185.5420,2025-02-23T18:30:00+00:00,,,fail_no_prior_observation,fail_station_too_distant,,,,,,,,,,,,,,,,,5,fail,fail
2025-02-24,719,Vijayanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,258.8290,2025-02-23T18:30:00+00:00,,,fail_no_prior_observation,fail_station_too_distant,,,,,,,,,,,,,,,,,5,fail,fail
2025-02-25,492,Dakshina Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,250.5370,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,493,Udupi,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,295.0860,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,494,Uttara Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,378.4480,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,495,Bagalkote,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,335.0590,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,496,Belagavi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43003.0000,384.7580,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,26.6000,16.6000,,1014.4000,0.0000,0.0000,2.0000,0.0000,2500.0000,4.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,497,Bidar,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,144.4670,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,498,Vijayapura,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,273.3420,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,499,Dharwad,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,376.0890,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,500,Gadag,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,352.3080,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,501,Kalaburagi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,166.2100,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,502,Haveri,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,308.3300,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,503,Koppal,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,317.3740,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,504,Raichur,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,224.9320,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,505,Bengaluru Rural,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,24.4460,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,506,Bengaluru Urban,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,3.7400,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,507,Ballari,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,268.4040,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,508,Chamarajanagar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,133.0630,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,509,Chikkamagaluru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,211.6520,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,510,Chitradurga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,182.2320,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,511,Davangere,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,231.6890,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,512,Hassan,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,163.4850,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,513,Kodagu,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,206.2610,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,514,Kolar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,70.7420,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,515,Mandya,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,93.6480,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,516,Mysuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,137.7020,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,517,Shivamogga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,287.3880,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,518,Tumakuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,93.0160,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,639,Chikkaballapura,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,72.3870,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,640,Ramanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,37.6660,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,pass,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-25,641,Yadgir,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,185.5420,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.0000,13.5000,955.3000,1016.1000,0.0000,0.0000,4.0000,0.0000,2500.0000,5.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-25,719,Vijayanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,258.8290,2025-02-24T18:30:00+00:00,2025-02-24T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.6000,18.3000,914.5000,,90.0000,1.5430,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,492,Dakshina Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,250.5370,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,493,Udupi,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,295.0860,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,494,Uttara Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,378.4480,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,495,Bagalkote,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,335.0590,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,496,Belagavi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43003.0000,384.7580,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,25.2000,15.3000,,1016.4000,0.0000,0.0000,2.0000,0.0000,2500.0000,4.0000,0.0000,0.0000,,,,,5,fail,fail
2025-02-26,497,Bidar,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,144.4670,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,498,Vijayapura,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,273.3420,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,499,Dharwad,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,376.0890,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,500,Gadag,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,352.3080,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,501,Kalaburagi,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,166.2100,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,502,Haveri,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,308.3300,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,503,Koppal,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,317.3740,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,504,Raichur,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,224.9320,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,505,Bengaluru Rural,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,24.4460,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,506,Bengaluru Urban,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,3.7400,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,507,Ballari,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,268.4040,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,508,Chamarajanagar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,133.0630,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,509,Chikkamagaluru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,211.6520,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,510,Chitradurga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,182.2320,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,511,Davangere,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,231.6890,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,512,Hassan,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,163.4850,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,513,Kodagu,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,206.2610,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,514,Kolar,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,70.7420,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,515,Mandya,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,93.6480,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,516,Mysuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,137.7020,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,517,Shivamogga,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,287.3880,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,518,Tumakuru,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,93.0160,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,639,Chikkaballapura,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,72.3870,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,640,Ramanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,37.6660,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,pass,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-26,641,Yadgir,North Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43128.0000,185.5420,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,24.6000,18.1000,956.7000,1017.4000,,1.0290,4.0000,2.0000,2500.0000,5.0000,1.0000,1.0000,,,,,5,fail,fail
2025-02-26,719,Vijayanagara,South Interior Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,258.8290,2025-02-25T18:30:00+00:00,2025-02-25T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.8000,16.1000,915.1000,,90.0000,3.0870,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-27,492,Dakshina Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,250.5370,2025-02-26T18:30:00+00:00,2025-02-26T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.4000,17.1000,914.6000,,90.0000,2.0580,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-27,493,Udupi,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,295.0860,2025-02-26T18:30:00+00:00,2025-02-26T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.4000,17.1000,914.6000,,90.0000,2.0580,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
2025-02-27,494,Uttara Kannada,Coastal Karnataka,0.0000,0.0000,5,1.0000,pass,,0,0.0000,fail,0.0000,5,1.0000,pass,43295.0000,378.4480,2025-02-26T18:30:00+00:00,2025-02-26T18:00:00+00:00,0.5000,pass,fail_station_too_distant,22.4000,17.1000,914.6000,,90.0000,2.0580,4.0000,1.0000,2500.0000,,,,,,,,5,fail,fail
